user_id,monthly_income,num_active_bnpl_plans,total_bnpl_amount,average_emi,bnpl_income_ratio,password,Emi_delayed
USR_00724,137374,1,15594,15594.0,0.11351493004498668,"9p[9@R,s;VL]",0
USR_00725,46186,1,10954,10954.0,0.23717143723206166,Rug;&pA;pAj!,1
USR_00726,41928,2,6224,3112.0,0.07422247662659798,juT)C+3^.x~o,0
USR_00727,137990,3,58782,19594.0,0.14199579679686933,"Mexs""?d!1Y87",0
USR_00728,35711,3,10804,3601.33,0.10084651787964492,mHHYk!%)[FF7,0
USR_00729,69962,3,11136,3712.0,0.05305737400303022,"u`^,UrFQ~g3B",0
USR_00730,35039,0,0,0.0,0.0,xaRWE<tC]tI),0
USR_00731,16577,1,7469,7469.0,0.45056403450564037,"n4i{%J,4CL\J",1
USR_00732,122792,1,2610,2610.0,0.021255456381523225,rn(^hP{c2?t^,0
USR_00733,174422,1,22029,22029.0,0.1262971414156471,lV@}`T=~~qhM,0
USR_00734,179870,2,50391,25195.5,0.14007616611997553,"~8D)ys""bO&A}",0
USR_00735,25785,2,30957,15478.5,0.6002908667830134,RC7h%l%!2_^!,1
USR_00736,133680,2,18710,9355.0,0.06998055056852184,/qd!hS\sB1Mx,0
USR_00737,80431,1,5710,5710.0,0.07099252775671072,/`qqoLR)Jv9q,0
USR_00738,86894,2,2210,1105.0,0.01271664326650862,%cViq8573Ad4,0
USR_00739,165653,3,56065,18688.33,0.1128161276886021,-yL?&wam1(.P,0
USR_00740,70192,2,20688,10344.0,0.14736722133576477,"\v^CpqrVo[,)",0
USR_00741,161583,2,24924,12462.0,0.07712444997307885,d!+W3@J3ET{k,0
USR_00742,91106,2,39752,19876.0,0.21816345795008013,"i+!(_Yg4""M)n",1
USR_00743,63665,1,7071,7071.0,0.111065734705097,*E}BcI0D|>3=,0
USR_00744,190486,1,10152,10152.0,0.05329525529435234,Vb4#T%5Ww4SL,0
USR_00745,96010,1,4297,4297.0,0.04475575460889491,Dw{FNAeJ(I.c,0
USR_00746,122803,0,0,0.0,0.0,)Nh.\[{[3pSg,0
USR_00747,28386,0,0,0.0,0.0,Gmw=s=b~/|e(,0
USR_00748,139069,1,4506,4506.0,0.03240118214699178,?f'PW`H(OHSD,0
USR_00749,69460,0,0,0.0,0.0,&urpO*O:Hp<4,0
USR_00750,169546,0,0,0.0,0.0,8PT`&C%X#_W0,0
USR_00751,130375,1,2617,2617.0,0.02007286673058485,N}v-Sr6MPp;h,0
USR_00752,127660,1,18372,18372.0,0.1439135202882657,"-%;{n\E%S~,R",0
USR_00753,167117,1,1434,1434.0,0.008580814638845838,"L5e""Vt~wbz/}",0
USR_00754,106319,3,34557,11519.0,0.10834375793602273,KK>^9c%N*n^d,0
USR_00755,131582,2,38060,19030.0,0.14462464470824277,tE4S\tq*>3W`,0
USR_00756,150994,1,49420,49420.0,0.32729777342146044,%=jLZ82Q-nq<,1
USR_00757,168778,0,0,0.0,0.0,B$-+Z<|t=8b),0
USR_00758,57771,3,18774,6258.0,0.10832424572882589,>Mxc%XXNm8'v,0
USR_00759,67335,4,55816,13954.0,0.20723249424519194,F8axB{'3S:<Y,1
USR_00760,67949,1,8190,8190.0,0.1205315751519522,3MJY3i;Q3`m~,0
USR_00761,110558,3,75296,25098.67,0.2270181262323848,.6*j=IC:v$f6,1
USR_00762,161312,2,33192,16596.0,0.10288137274350327,vc}aB~ZD]1)J,0
USR_00763,117272,0,0,0.0,0.0,NO9u|8vJH'HV,0
USR_00764,162646,1,13188,13188.0,0.08108407215670843,"""~[tT2A=g`<r",0
USR_00765,166285,1,2760,2760.0,0.016598009441621313,`j^LrKWF4To/,0
USR_00766,86916,2,30048,15024.0,0.1728565511528372,QFSUxAm53T$v,0
USR_00767,65906,2,25134,12567.0,0.19068066640366582,U.r8(2iU#XC<,1
USR_00768,15463,2,7911,3955.5,0.2558041777145444,",5\@u#e.IIUc",1
USR_00769,178045,1,13479,13479.0,0.07570558004998736,d$Cj;nN6o#{t,0
USR_00770,89694,1,1524,1524.0,0.016991103083818317,M=_4RT33QASc,0
USR_00771,166723,1,6279,6279.0,0.03766127049057419,2l?Y5>\m[^Ad,0
USR_00772,85474,1,19060,19060.0,0.2229917869761565,"|JB""g)XC#ac'",1
USR_00773,53185,2,23092,11546.0,0.2170912851367867,|ayN4EWO<S^2,1
USR_00774,49980,2,26646,13323.0,0.2665666266506603,ildW<n$Kf0{{,1
USR_00775,69970,1,12312,12312.0,0.17596112619694154,C1(:gH=>qO8A,0
USR_00776,31766,2,36852,18426.0,0.5800541459422024,v5=#+zetb@6=,1
USR_00777,131944,2,37878,18939.0,0.14353816770751227,"}vtR6j[=`,Rh",0
USR_00778,108922,3,57687,19229.0,0.17653917482234993,ge0&`T2\!eJ;,0
USR_00779,157767,1,4501,4501.0,0.028529413628959163,"]`"":fDNB&MJ}",0
USR_00780,163868,2,37850,18925.0,0.11548929626284571,xNQ@.G.yc}]h,0
USR_00781,188615,1,17850,17850.0,0.0946372239747634,p)'1NOA5:m-l,0
USR_00782,160631,1,11832,11832.0,0.0736595053258711,"<e""s-?^27G%e",0
USR_00783,179211,2,50715,25357.5,0.14149522071747828,TZX^E7\4|A-5,0
USR_00784,23802,3,43566,14522.0,0.6101167969078228,"0my/2""+n?RRE",1
USR_00785,186277,1,17153,17153.0,0.09208329530752589,")@Gmwt?,6@M]",0
USR_00786,49159,1,10144,10144.0,0.20635082080595618,ho9(k*fwxXgq,1
USR_00787,65492,2,20934,10467.0,0.15982104684541623,2<95E&'`N+ZF,0
USR_00788,44086,3,3879,1293.0,0.02932903869709205,`ig+V[[:m*k%,0
USR_00789,128758,0,0,0.0,0.0,emo4[*-%'p41,0
USR_00790,143023,0,0,0.0,0.0,7x).`{O-hBqY,0
USR_00791,125195,1,3498,3498.0,0.02794041295578897,9o3G?^3iCh?],0
USR_00792,193838,0,0,0.0,0.0,"*pvJzuB@""P80",0
USR_00793,53737,1,20184,20184.0,0.37560712358337833,"/v5R""/}d^aF`",1
USR_00794,24265,1,19877,19877.0,0.8191634040799506,r4k3b**9$<Z+,1
USR_00795,134501,1,7281,7281.0,0.054133426517274964,4JU}l\O2S!UD,0
USR_00796,30386,2,41517,20758.5,0.6831600078983743,)m/6tS)T4Nd1,1
USR_00797,136635,2,2596,1298.0,0.00949976214000805,>j3@HMv+(Y'Y,0
USR_00798,189326,2,25304,12652.0,0.06682653201356391,SRiIYpIh7u$P,0
USR_00799,68634,1,20244,20244.0,0.2949558527843343,pL4NWA'0QyAg,1
USR_00800,193734,1,1473,1473.0,0.0076032085230264175,XT}HVn8]T^QI,0
USR_00801,101988,2,85805,42902.5,0.42066223477271836,.Qe+Ji/y?KN<,1
USR_00802,156215,1,28158,28158.0,0.1802515763531031,>i}O0_R@<yO\,0
USR_00803,82443,1,34336,34336.0,0.41648169038002014,B2<KSFrx#Dzl,1
USR_00804,44424,1,12578,12578.0,0.2831352422114172,Svkjzc&#9s60,1
USR_00805,56505,2,22348,11174.0,0.19775241129103618,"}z~<fw,2DC{3",1
USR_00806,173029,1,6632,6632.0,0.03832883505077184,lW_G4GM`<nxg,0
USR_00807,171536,1,18658,18658.0,0.10877017069303237,H1EyWMjqRAM|,0
USR_00808,129012,1,44043,44043.0,0.3413868477350944,+oj22H<i-fvh,1
USR_00809,169721,1,15953,15953.0,0.09399543957436027,Ir(3l|sAMM+),0
USR_00810,188137,2,41881,20940.5,0.11130452808325848,zS<I;&E^5TDT,0
USR_00811,49758,2,17668,8834.0,0.17753929016439568,"9c,Z3t|q?rQ7",0
USR_00812,31374,3,52929,17643.0,0.562344616561484,3iyN5Bp*.|<=,1
USR_00813,133686,1,21030,21030.0,0.15730891791212243,%I~cHp[@l?<h,0
USR_00814,42388,1,10704,10704.0,0.25252429932999904,~(%fn9n~Jj*],1
USR_00815,36029,2,22640,11320.0,0.3141913458602792,*!8L'r9-6X:M,1
USR_00816,98981,1,6178,6178.0,0.062416019236014995,Fmrc`Y}ej1+m,0
USR_00817,68639,2,25432,12716.0,0.18525910925275718,WWAjc+R&Hzr8,0
USR_00818,129010,2,11014,5507.0,0.04268661344081854,'?{=vv{_kH/-,0
USR_00819,159740,0,0,0.0,0.0,(LP7QavWaaca,0
USR_00820,141519,3,49605,16535.0,0.11683943498752818,h_%]8;47j[?C,0
USR_00821,157429,1,48816,48816.0,0.31008264042838357,82+S[u`4NY{(,1
USR_00822,117739,1,6516,6516.0,0.05534274964115544,MV<pb$Wu`KIQ,0
USR_00823,66796,2,20397,10198.5,0.1526812982813342,TGkU9C%hh(X/,0
USR_00824,160698,1,2530,2530.0,0.01574381759573859,8A[2[N[sLCmJ,0
USR_00825,22951,1,17138,17138.0,0.7467212757614047,"_5W""GzeLe)FA",1
USR_00826,34065,2,21066,10533.0,0.3092029942756495,H*L5*;J~U)D4,1
USR_00827,120072,0,0,0.0,0.0,%[jyU;IG`#aL,0
USR_00828,155202,1,14421,14421.0,0.09291761704101752,"0,BSmLXY8PH;",0
USR_00829,104360,0,0,0.0,0.0,?3?'Bx]@<>q(,0
USR_00830,197774,0,0,0.0,0.0,7)|@j+mj{+nR,0
USR_00831,183065,3,9420,3140.0,0.017152377570808182,|SZoroX;<oxI,0
USR_00832,177947,2,20496,10248.0,0.05759018134613115,6fgmy#$~\5Y<,0
USR_00833,152126,2,9342,4671.0,0.030704810486044464,g`bm4Xd::{-i,0
USR_00834,122357,1,38440,38440.0,0.3141626551811502,">b2v""O|O;Y%,",1
USR_00835,194589,2,16740,8370.0,0.043013736644928545,!FZ'Uxf*](fm,0
USR_00836,44670,1,19982,19982.0,0.44732482650548466,4i_(D5+5}u+>,1
USR_00837,103388,1,19328,19328.0,0.18694626068789413,z}^*aLk.zH4j,0
USR_00838,104156,1,3929,3929.0,0.037722262759706596,=~LsDrBNDd@m,0
USR_00839,174379,2,23918,11959.0,0.06858050568015644,{]4c`<8MT_;2,0
USR_00840,108348,3,71108,23702.67,0.21876425960793,"]J^<~/~""(j`U",1
USR_00841,41312,2,33140,16570.0,0.4010941130906274,f`a}?&18b'@j,1
USR_00842,81985,0,0,0.0,0.0,+>}UUPD+*PJ[,0
USR_00843,145744,1,9823,9823.0,0.06739900098803381,3Ho3DirS`e%d,0
USR_00844,115963,2,2642,1321.0,0.01139156455076188,xw=k+p:g8^:.,0
USR_00845,186349,2,38154,19077.0,0.10237243022500792,B@MB&/Y(o2pF,0
USR_00846,46551,3,92235,30745.0,0.6604584219458228,V]tX^G'to;l4,1
USR_00847,116025,0,0,0.0,0.0,y\[6qXV+MLjI,0
USR_00848,191284,0,0,0.0,0.0,BPy_zM}3Tqji,0
USR_00849,58258,2,20300,10150.0,0.17422499914174877,K9MnU~df'p0;,0
USR_00850,144553,2,14894,7447.0,0.05151743651117583,d73B7YYY4IT*,0
USR_00851,41950,2,32322,16161.0,0.38524433849821216,EVrxNr.3'h+7,1
USR_00852,169560,2,44315,22157.5,0.13067645671148856,>FjXz.'^F!<>,0
USR_00853,142870,2,20880,10440.0,0.07307342339189472,k0El^6<[|l|R,0
USR_00854,15215,2,6832,3416.0,0.22451528097272427,!kitmEe#0P*[,1
USR_00855,83689,1,11486,11486.0,0.1372462330772264,>_:*-UcH)vuO,0
USR_00856,38834,1,19695,19695.0,0.507158675387547,"Cp..7Uq""9P@s",1
USR_00857,49474,1,2229,2229.0,0.045053967740631445,]<IyE]g(mF)B,0
USR_00858,58066,2,5060,2530.0,0.04357110873833224,sklc92u=nK_u,0
USR_00859,25400,2,27634,13817.0,0.5439763779527559,vnrSc4u[.Xuq,1
USR_00860,140211,1,10579,10579.0,0.07545057092524837,T2G@aij{$mqo,0
USR_00861,43899,2,11004,5502.0,0.12533315109683593,0^(!!_G$m{bv,0
USR_00862,43229,2,35672,17836.0,0.4125933979504499,lKcm8R>bl:2l,1
USR_00863,150969,1,53883,53883.0,0.356914333406196,t:_=1eZ.95rn,1
USR_00864,86537,2,24408,12204.0,0.14102638177889226,:[9p11+O$FY9,0
USR_00865,150639,1,8317,8317.0,0.05521146582226382,"e,I85Y2`G!>E",0
USR_00866,89807,1,4264,4264.0,0.0474795951317826,AZ[giFAGqt:0,0
USR_00867,144648,1,19315,19315.0,0.1335310546983021,D0VUke?()}|9,0
USR_00868,127652,3,15726,5242.0,0.04106476984301068,"EBgi?,Hzt1li",0
USR_00869,159401,1,13693,13693.0,0.08590284879015815,"hd&L\A-Y!""U^",0
USR_00870,86792,4,87830,21957.5,0.2529899069038621,"&Q@VO,FyA\R=",1
USR_00871,146300,1,1637,1637.0,0.011189336978810664,CWUZQv#T'@fe,0
USR_00872,48686,1,3370,3370.0,0.06921907735283243,I3Q]JhL|:26C,0
USR_00873,113802,1,57057,57057.0,0.5013708019191226,MaC:*kqKg^.o,1
USR_00874,148881,2,21830,10915.0,0.07331358601836366,R8BH(ssve9$%,0
USR_00875,182619,0,0,0.0,0.0,7Cze=L3sN6U:,0
USR_00876,57818,2,23304,11652.0,0.20152893562558372,AODx5CpPkP++,1
USR_00877,115422,1,17963,17963.0,0.15562890956663375,KCoRBoyMm#hD,0
USR_00878,86927,2,33486,16743.0,0.19260989105801418,`<w+#m#r}HGP,1
USR_00879,128221,2,18774,9387.0,0.07320953665936157,JV$%1SQfZ7@:,0
USR_00880,52333,2,28572,14286.0,0.2729826304626144,":ZBS&TH]O,lA",1
USR_00881,141457,1,8182,8182.0,0.05784089864764557,"w~B""ceck4UBb",0
USR_00882,31576,1,5718,5718.0,0.18108690144413478,hYR1}VAk;s~>,0
USR_00883,134875,2,19698,9849.0,0.07302316960148285,[FGUuO3%GRaL,0
USR_00884,54405,2,37272,18636.0,0.34254204576785224,aGOpqYJO*EN>,1
USR_00885,109000,2,19430,9715.0,0.08912844036697248,1W\*t8j<ZV+`,0
USR_00886,82946,2,57108,28554.0,0.3442480650061486,P(hxcBuXH(aT,1
USR_00887,22465,3,52233,17411.0,0.7750278210549744,"BXE-Pi(2""G]V",1
USR_00888,107850,1,2170,2170.0,0.020120537783959204,Q6[5\A:Z1._R,0
USR_00889,107691,2,28632,14316.0,0.1329358999359278,+IaggS4!iQWv,0
USR_00890,44511,1,9033,9033.0,0.20293859944732762,]|$<5Emy.V#;,1
USR_00891,95960,2,23496,11748.0,0.1224260108378491,"l8G:}9""(OQ&X",0
USR_00892,80776,2,12132,6066.0,0.07509656333564425,"`'.\C;_:,,fJ",0
USR_00893,59462,2,27008,13504.0,0.22710302377989305,"OD~9UG.?Z,w-",1
USR_00894,117072,0,0,0.0,0.0,4Dw]w;ai1n`c,0
USR_00895,187982,2,25996,12998.0,0.0691449181304593,A\wez}UUcNJW,0
USR_00896,171258,1,44292,44292.0,0.25862733419752654,Z8Ai%Fy0!N7&,1
USR_00897,168885,3,7341,2447.0,0.014489149421203778,"4z%X^Mb&*,A\",0
USR_00898,93282,1,13611,13611.0,0.14591239467421369,"e|w#5vXOt,e&",0
USR_00899,124779,2,33716,16858.0,0.13510286185976808,]GZh>8HmOM:B,0
USR_00900,174132,1,4343,4343.0,0.02494084947051662,G/gRlar?q>Tz,0
USR_00901,87104,1,36154,36154.0,0.41506704628949304,(t])7j|}<:Hx,1
USR_00902,152152,1,11257,11257.0,0.07398522530101477,EOsp'&hlpJN#,0
USR_00903,159926,3,61768,20589.33,0.1287428560709328,j/M!FKEZwxF^,0
USR_00904,199054,2,9330,4665.0,0.023435851577963768,mj&k#9()BnDW,0
USR_00905,56081,1,14696,14696.0,0.26204953549330434,?HYAEAd*Rauu,1
USR_00906,134181,0,0,0.0,0.0,k)N~#:L_Cz}],0
USR_00907,42094,3,29520,9840.0,0.23376253147717013,`prHn1_-7uN@,1
USR_00908,192112,1,13062,13062.0,0.06799158824019322,)<@S'#lvTjh!,0
USR_00909,81766,2,24132,12066.0,0.14756744857275642,"Ef4X[#,OA{bP",0
USR_00910,98053,2,6126,3063.0,0.03123820790796814,u/LtmnDAqr9\,0
USR_00911,16301,0,0,0.0,0.0,L-oA+S5%aEY%,0
USR_00912,96463,1,13464,13464.0,0.1395768325679276,XTQ&_&i[siE{,0
USR_00913,180750,2,47128,23564.0,0.13036791147994467,"fCL4,Eyb!XFJ",0
USR_00914,39466,1,18969,18969.0,0.48064156489129883,|HDvAIddN0r~,1
USR_00915,186947,2,21740,10870.0,0.05814482179441232,'(Hm.+a(#{st,0
USR_00916,39354,3,9840,3280.0,0.08334603852213245,ICC?evhd)dp(,0
USR_00917,108297,1,4749,4749.0,0.04385163023906479,p_C(%nP|x:67,0
USR_00918,79384,3,71308,23769.33,0.29942217575330043,"L?+RZ]%o""eDs",1
USR_00919,110027,1,97255,97255.0,0.8839194016014251,pm5Y:4R&f+QT,1
USR_00920,75892,1,7068,7068.0,0.09313234596531914,nfgoZF.j}MU),0
USR_00921,50525,3,3264,1088.0,0.021533894111825828,&mEKE;HL/~@Q,0
USR_00922,172604,1,15154,15154.0,0.08779634307432041,%aP8mX#(9hnq,0
USR_00923,122392,2,36410,18205.0,0.14874338192038694,%{K_i&~>ngWu,0
USR_00924,70514,0,0,0.0,0.0,6p@x)tw[TuJ=,0
USR_00925,128428,3,72796,24265.33,0.1889411187591491,`R7dB({wExG|,0
USR_00926,127564,1,19082,19082.0,0.14958765795992598,|/$H7Hy4D*27,0
USR_00927,123047,0,0,0.0,0.0,I?T3.@<mxf|~,0
USR_00928,47634,3,36324,12108.0,0.2541881849099383,)Hx(mH#v-Si5,1
USR_00929,24269,1,22468,22468.0,0.9257901026000247,4w(Ppbvxxjh3,1
USR_00930,38065,2,20073,10036.5,0.2636674110074872,lH]=06XgomXz,1
USR_00931,95859,1,5963,5963.0,0.06220594831992823,"l,d#0ZY_o1(.",0
USR_00932,158424,2,13972,6986.0,0.044096854012018384,%?&-y~_ZW?P|,0
USR_00933,119127,1,49780,49780.0,0.4178733620421903,"SO&6?5eB,^-z",1
USR_00934,111426,1,11982,11982.0,0.1075332507673254,thw9e3EX1C6Q,0
USR_00935,178088,2,37788,18894.0,0.10609361663896501,6n#xuD.=fr7%,0
USR_00936,26962,1,2931,2931.0,0.10870855277798383,r6_U/iac:MD8,0
USR_00937,48302,0,0,0.0,0.0,"<>>W,PTJ~//l",0
USR_00938,100382,2,5616,2808.0,0.027973142595286007,")1@2>KR"">QTc",0
USR_00939,19011,3,53724,17908.0,0.9419809583925096,htCvQy9qOVEk,1
USR_00940,144716,2,56835,28417.5,0.19636736781005557,1Dp>ibqcD{|>,1
USR_00941,34782,3,19578,6526.0,0.1876257834512104,"E(""jigO/Mhhb",0
USR_00942,102245,3,43575,14525.0,0.14206073646633088,"GzZ}.msr,|M^",0
USR_00943,93863,3,31314,10438.0,0.11120462802169119,+c]xvD#/|44P,0
USR_00944,138206,2,54390,27195.0,0.19677148604257413,6)n>1H2~gtf(,1
USR_00945,116010,0,0,0.0,0.0,u72B=ndP(F+4,0
USR_00946,47769,0,0,0.0,0.0,\[f)5&a$(3(),0
USR_00947,122529,1,10170,10170.0,0.0830007590039909,~][f_QA2TXy;,0
USR_00948,39700,2,14234,7117.0,0.17926952141057934,gp.<w.G27rj9,0
USR_00949,20269,2,36780,18390.0,0.9072968572697222,";q$1""]c^:\_}",1
USR_00950,136631,0,0,0.0,0.0,c&Jn\4^wP]G2,0
USR_00951,58880,0,0,0.0,0.0,+K\OAHHZT;.-,0
USR_00952,129003,1,31768,31768.0,0.24625783896498532,gwf46qjZfCCX,1
USR_00953,154392,0,0,0.0,0.0,"X_""?NBg~R>dH",0
USR_00954,50897,3,32780,10926.67,0.21468200483329075,:%F)!A*MYm:o,1
USR_00955,177002,1,6241,6241.0,0.03525948859334923,(A'\:DDE]H%M,0
USR_00956,29380,2,33812,16906.0,0.575425459496256,&xUcD#Sy/E4>,1
USR_00957,85934,1,15914,15914.0,0.18518863313705866,GLFJ5`#Z9?4~,0
USR_00958,20529,0,0,0.0,0.0,N1%48MB}Q[/H,0
USR_00959,109598,0,0,0.0,0.0,"""kgSe.4E_zKJ",0
USR_00960,64178,1,22336,22336.0,0.3480320359001527,gNWNA#EiVpP!,1
USR_00961,153009,1,33980,33980.0,0.2220784398303368,RxwO|U{3hjh#,1
USR_00962,136952,0,0,0.0,0.0,B&WLF6TP$;>},0
USR_00963,91396,1,12276,12276.0,0.1343166002888529,zO[p)?$^o~hd,0
USR_00964,105678,1,12970,12970.0,0.12273131588410076,-.PV4k!r?YT2,0
USR_00965,40279,1,6838,6838.0,0.16976588296630998,"iR&kU""g?8#i[",0
USR_00966,125776,1,9432,9432.0,0.07499045922910572,FW*_7c%yKYY(,0
USR_00967,116444,1,15406,15406.0,0.1323039400913744,"J7|*,`a&]h]!",0
USR_00968,121300,2,20368,10184.0,0.08395713107996702,1mT<UFy;>8JJ,0
USR_00969,128793,1,6980,6980.0,0.05419549199102436,^b-pvaa:M6!*,0
USR_00970,131278,2,62768,31384.0,0.23906518990234465,saB9vN(ej6mD,1
USR_00971,186616,0,0,0.0,0.0,Z~%FwH<q^y)a,0
USR_00972,118247,1,62565,62565.0,0.5291043324566373,"Fe85}k""][yqm",1
USR_00973,23997,2,26068,13034.0,0.5431512272367379,-ud63e(D~\9s,1
USR_00974,121102,1,27423,27423.0,0.2264454757146868,3VQBT0'tR[j1,1
USR_00975,100711,3,48969,16323.0,0.1620776280644617,"j_K]E+Jt]qZ""",0
USR_00976,131045,1,9195,9195.0,0.07016673661719257,=0-nT%IM:'z%,0
USR_00977,55860,1,18712,18712.0,0.3349803079126387,-PgEeor4#T:t,1
USR_00978,18225,0,0,0.0,0.0,`(y1VKo`:<va,0
USR_00979,125114,1,2897,2897.0,0.023154882746934797,?-cbj|<`QKOW,0
USR_00980,128218,0,0,0.0,0.0,JcYu2XD(8122,0
USR_00981,115764,3,79804,26601.33,0.22978931273971184,zIebS~PA}2BY,1
USR_00982,122041,1,36520,36520.0,0.2992436967904229,OW)2'Quq?oB0,1
USR_00983,127224,2,38097,19048.5,0.14972410865874364,khjxG-tY37\x,0
USR_00984,78656,1,3559,3559.0,0.0452476606997559,!:ANAr>_IfaJ,0
USR_00985,197952,2,62976,31488.0,0.15906886517943744,4AZE0tzs#ALD,0
USR_00986,136118,2,57804,28902.0,0.21233047796764573,"`$x|<K""[-43J",1
USR_00987,189673,0,0,0.0,0.0,f`CP6w`MqK%~,0
USR_00988,63128,2,31820,15910.0,0.252027626409834,@D)r3G#2c~<I,1
USR_00989,166100,2,8138,4069.0,0.024497290788681517,x2iu>/I1EDw@,0
USR_00990,98123,1,7486,7486.0,0.07629200085606841,x_7$JJ<7*~^l,0
USR_00991,123255,2,37278,18639.0,0.1512230741146404,"""<j@h$@^Rx@$",0
USR_00992,18174,1,5452,5452.0,0.29998899526796524,wm=-$IwqSo\c,1
USR_00993,132769,2,25738,12869.0,0.09692774668785635,Y%*Z^?gX8kuj,0
USR_00994,50398,2,20704,10352.0,0.2054049763879519,+rV<wM*+h]KR,1
USR_00995,182001,2,9372,4686.0,0.025747111279608353,"&hOqvWpF,?Y9",0
USR_00996,150393,1,6237,6237.0,0.04147134507590114,"Ts[,H'FT8N(d",0
USR_00997,138549,0,0,0.0,0.0,kv}~?%XRU`Ig,0
USR_00998,87635,1,31654,31654.0,0.3612027158098933,iV'Uy~#4MwSt,1
USR_00999,38760,2,30372,15186.0,0.39179566563467494,B#WCDp#PE^jS,1
USR_01000,156385,2,31508,15754.0,0.1007385618825335,IN5y^aI}>(fm,0
USR_01001,145674,0,0,0.0,0.0,4.iSjTubar1x,0
USR_01002,151873,3,52827,17609.0,0.11594555977691887,t4xpIum]8M^[,0
USR_01003,29130,1,10003,10003.0,0.3433916924133196,a[5W]|gAeQDj,1
USR_01004,160343,3,45684,15228.0,0.09497140505042316,"#fwHQN,GC4)x",0
USR_01005,162147,2,26115,13057.5,0.08052877944087772,]6ecf-<eAH`F,0
USR_01006,122215,2,20264,10132.0,0.08290308063658307,^gx~i?dd\[~k,0
USR_01007,165056,2,2492,1246.0,0.0075489530825901515,qG4Y*@);e+-`,0
USR_01008,75942,5,63185,12637.0,0.16640330778752205,4]'grT!T0ej8,0
USR_01009,158933,0,0,0.0,0.0,H_DMUxumPTjR,0
USR_01010,113970,2,12320,6160.0,0.05404931122225147,Zm#wLDbulHZL,0
USR_01011,97203,2,9484,4742.0,0.04878450253592996,q]5ouj(8!zl_,0
USR_01012,196689,0,0,0.0,0.0,3hAD*QM];J52,0
USR_01013,103177,2,39992,19996.0,0.19380288242534674,P'Z<o#p&~e7),1
USR_01014,161702,3,15972,5324.0,0.03292476283533908,S9VF=6vx@0pI,0
USR_01015,35056,3,26391,8797.0,0.25094135098128706,vW&q=pwCtPhV,1
USR_01016,70739,1,8116,8116.0,0.1147316190503117,Ak'3@@mCm=Co,0
USR_01017,96685,3,40164,13388.0,0.13847029011739154,'xwa(#A.Ql5*,0
USR_01018,63639,3,25336,8445.33,0.13270683071701314,nNja6VFk:&xs,0
USR_01019,15992,2,17820,8910.0,0.5571535767883942,"8m,!{6z[o'\,",1
USR_01020,87394,2,46821,23410.5,0.2678730805318443,N4-R-&3{pPUz,1
USR_01021,42160,1,4079,4079.0,0.09675047438330171,\yAsCG\!-!*u,0
USR_01022,60156,1,17786,17786.0,0.29566460535939887,xE(r*/|N:'iV,1
USR_01023,197447,3,41742,13914.0,0.07046954372565803,)~/$bQzJA;4x,0
USR_01024,165644,0,0,0.0,0.0,+Hb?f=tSwh=k,0
USR_01025,132925,1,15360,15360.0,0.11555388376904269,#`oEa.vZ[5Vf,0
USR_01026,76868,0,0,0.0,0.0,"bX^dIayH,5|f",0
USR_01027,47167,3,37632,12544.0,0.2659486505395722,z+|fO#kKmw2|,1
USR_01028,125957,2,53280,26640.0,0.21150075025603976,m]O6#^|Zxbkf,1
USR_01029,30479,3,59940,19980.0,0.6555333180222448,9e;H5^?c$QPx,1
USR_01030,134392,2,23574,11787.0,0.08770611345913447,"bz5V[,j%UZ|4",0
USR_01031,177448,1,2366,2366.0,0.013333483612100447,!(:&d';y<~DJ,0
USR_01032,150895,2,7876,3938.0,0.02609761754862653,7.C?;{Ky$($=,0
USR_01033,34585,0,0,0.0,0.0,"z[LRAt1fk$""I",0
USR_01034,163344,1,7187,7187.0,0.043999167401312565,^-@X]1v.7t_>,0
USR_01035,41619,1,9495,9495.0,0.228140993296331,c*3:c!f!JWG],1
USR_01036,90069,2,54425,27212.5,0.3021294785109194,%iAdv\H+Aq2-,1
USR_01037,54895,1,39400,39400.0,0.7177338555423991,i&]`~v@iTR9A,1
USR_01038,176040,1,30296,30296.0,0.17209725062485798,"8C|x"":<rAY$}",0
USR_01039,169417,3,24045,8015.0,0.04730930190004545,Sz}yiSMt4`!2,0
USR_01040,106229,0,0,0.0,0.0,^ok_V\C#|298,0
USR_01041,165457,1,19462,19462.0,0.11762572753041575,"i'7pbAh""yR$B",0
USR_01042,178991,2,11374,5687.0,0.031772547223044734,3JHQI]<6`%r<,0
USR_01043,105697,2,31785,15892.5,0.15035904519522786,A'5BSPC6h(%{,0
USR_01044,72196,2,2654,1327.0,0.01838051969638207,36`gfv|yW?@9,0
USR_01045,130600,2,45140,22570.0,0.1728177641653905,UJj-Yi>f8Gin,0
USR_01046,115625,1,11323,11323.0,0.09792864864864864,EKJLby]Zr.+:,0
USR_01047,146567,1,12582,12582.0,0.08584469901137363,"Fm]qs%i+V=.,",0
USR_01048,59755,0,0,0.0,0.0,"ro'Q,T&<E=bB",0
USR_01049,93929,1,4122,4122.0,0.04388421041424906,55g72q=X+'`],0
USR_01050,147624,0,0,0.0,0.0,"XRr,v(eo)WXW",0
USR_01051,181925,2,30372,15186.0,0.08347395904905867,~'YbQ'iSB~4a,0
USR_01052,178996,2,5646,2823.0,0.015771302152003397,.gz7*aEk%:Ff,0
USR_01053,89462,1,5073,5073.0,0.05670564038362657,b71z{5v-$6:S,0
